GeneID	C01	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	C13	C14	C15	C16	C17	C18	R01	R02	R03	R04	R05	R06	R07	R08	R09	R10	R11	R12	R13	R14	R15	R16	R17	R18
JR_109013450	59	64	53	33	41	24	36	70	36	36	17	31	14	15	36	20	25	15	26	48	59	42	36	44	26	45	42	40	38	34	39	57	55	60	41	40
JR_109013567	59	27	18	47	26	37	45	65	35	59	52	50	54	43	28	59	67	20	26	29	6	18	5	7	88	23	25	17	22	17	24	34	15	38	18	14
JR_109013646	59	59	49	46	32	35	40	77	48	30	16	48	30	30	56	35	44	49	60	63	51	46	61	99	86	87	68	76	60	70	62	100	45	84	77	69
JR_109014482	59	38	36	42	37	42	26	46	26	17	37	33	6	6	10	24	14	17	41	37	61	52	70	88	46	39	52	53	39	56	52	45	32	68	45	64
JR_109014551	59	68	42	79	62	47	73	80	73	70	74	72	19	30	27	39	49	46	39	28	40	29	24	59	37	45	62	34	31	55	51	55	21	38	31	51
JR_109015541	59	42	62	53	24	42	50	47	50	36	32	52	33	21	37	50	33	46	40	39	42	52	41	96	56	69	91	66	43	74	51	71	45	65	42	66
JR_109015906	59	82	86	216	106	141	131	126	85	185	93	158	577	513	500	926	654	894	35	34	38	46	65	103	87	60	151	48	57	63	50	79	46	60	82	63
JR_109018948	59	59	63	44	41	46	33	34	32	13	20	27	10	8	28	31	27	24	38	40	63	45	53	66	28	45	39	33	34	48	44	29	29	73	79	80
JR_109019995	59	28	12	33	24	42	4	25	22	16	16	13	0	0	2	22	7	4	38	36	18	36	33	32	11	26	13	35	16	21	24	23	13	26	49	52
JR_109020515	59	27	29	37	51	36	41	84	67	51	44	46	10	10	45	39	35	27	14	24	30	25	29	45	27	22	37	22	13	38	26	20	18	25	13	50
JR_109020912	59	44	34	37	22	36	7	19	21	11	22	13	3	1	2	14	3	1	35	49	41	41	64	79	39	49	41	21	41	64	54	83	26	54	100	138
JR_118344678	59	25	43	31	38	30	48	92	35	51	28	36	12	21	30	26	37	23	31	26	21	31	22	33	28	29	36	25	32	42	23	23	19	21	46	30
JR_118345350	59	67	56	52	62	46	38	26	16	44	25	18	214	231	119	191	41	76	89	74	53	50	59	51	8	36	43	59	42	26	56	49	31	45	33	43
JR_118349233	59	40	40	50	21	27	45	48	37	20	13	40	16	15	34	25	28	21	22	28	33	35	40	44	20	42	39	42	34	33	24	27	22	25	35	39
JR_108979153	58	43	52	68	50	43	53	39	66	40	47	51	4	8	11	31	30	16	24	24	26	24	20	41	31	19	11	21	27	30	33	20	10	25	21	26
JR_108979577	58	50	66	35	28	38	66	68	60	41	34	35	27	34	64	29	38	55	45	32	44	38	39	65	66	36	81	50	36	40	38	53	33	53	41	71
JR_108979624	58	44	72	59	43	29	53	73	70	48	46	95	19	26	64	53	43	65	55	53	79	71	98	104	68	84	141	81	66	95	91	116	48	89	84	122
JR_108980117	58	32	62	38	40	31	41	65	36	52	44	51	23	13	53	19	38	52	33	36	31	33	33	46	51	42	36	36	23	52	30	48	23	51	39	45
JR_108980233	58	20	29	44	30	34	22	45	23	22	30	42	5	1	16	17	17	11	22	42	34	53	24	28	41	39	41	33	15	69	35	76	27	46	41	35
JR_108980467	58	48	36	30	29	31	27	63	38	19	18	34	19	9	24	21	24	13	14	13	16	11	16	26	15	22	18	24	17	18	15	16	19	20	22	28
JR_108981020	58	53	43	31	34	44	38	61	38	37	28	29	34	19	42	49	46	34	44	32	62	33	52	70	50	73	81	71	48	41	46	76	46	63	55	56
JR_108981117	58	32	42	47	27	24	53	71	53	39	41	66	28	24	56	47	41	28	22	8	12	22	21	21	18	21	29	12	18	22	21	19	7	22	18	26
JR_108981252	58	15	4	46	11	28	6	34	8	7	31	17	3	2	0	20	11	2	74	112	43	114	86	38	65	100	24	75	38	78	66	131	34	60	70	62
JR_108981790	58	23	15	39	9	28	11	14	15	13	19	16	0	6	4	17	12	3	24	20	45	23	42	108	24	50	88	49	28	32	25	64	31	56	34	59
JR_108982021	58	39	38	44	32	30	36	29	45	18	16	25	29	29	48	16	25	49	15	22	36	25	44	55	24	33	42	39	18	20	28	34	20	46	33	45
JR_108982077	58	63	96	31	21	12	19	26	14	24	12	7	45	50	110	77	61	59	14	10	21	12	1	10	4	6	33	4	7	5	7	9	2	6	18	1
JR_108982316	58	35	34	38	26	31	73	87	53	36	44	39	22	9	40	36	29	22	14	20	28	12	31	45	33	28	58	30	31	56	27	33	19	41	33	33
JR_108982383	58	39	47	70	34	58	78	81	59	74	59	67	25	19	46	34	52	45	41	34	36	34	40	69	45	55	50	50	50	75	57	48	30	70	49	55
JR_108982925	58	55	63	41	42	29	49	83	54	45	24	50	60	52	96	62	62	86	21	24	25	15	34	34	35	21	34	35	18	19	20	32	17	21	22	24
JR_108983288	58	48	47	38	35	40	39	85	44	39	33	41	22	6	29	51	34	30	29	37	29	39	33	53	34	29	35	28	54	49	25	39	13	42	30	26
JR_108983708	58	25	23	26	40	20	32	67	32	23	27	33	16	11	46	21	37	27	26	32	21	28	24	39	20	17	37	21	24	31	27	25	20	17	30	36
JR_108983878	58	41	37	67	30	43	55	89	42	55	35	64	19	26	46	44	59	32	44	42	46	61	44	44	78	53	49	59	44	56	46	64	27	48	59	60
JR_108983940	58	40	33	43	50	44	39	104	34	42	57	63	25	12	34	45	41	40	33	35	19	20	42	45	53	50	44	57	48	63	33	62	24	53	54	45
JR_108984219	58	64	42	36	40	37	37	53	58	23	25	46	2	4	25	19	9	15	21	39	31	32	44	62	20	47	29	29	42	39	52	49	25	30	33	66
JR_108984367	58	36	36	27	11	16	15	36	20	9	16	8	7	5	12	11	17	20	24	30	32	24	35	24	19	22	26	27	40	37	28	34	17	26	42	44
JR_108984833	58	32	10	30	25	31	31	32	22	25	49	26	1	2	22	19	16	15	32	36	40	46	57	76	33	43	65	38	48	84	50	54	38	79	71	85
JR_108985426	58	38	34	32	22	15	30	57	40	39	36	25	33	36	57	29	24	19	26	16	22	12	6	12	30	18	37	27	16	38	20	43	12	19	8	10
JR_108985769	58	46	49	48	42	49	43	50	57	46	47	37	0	3	9	23	10	36	24	52	36	25	34	53	24	27	32	23	27	65	42	39	18	42	34	39
JR_108985889	58	40	35	41	29	49	44	86	51	61	43	53	57	48	55	88	60	83	27	34	28	31	26	58	39	25	50	24	38	37	40	43	34	32	31	29
JR_108987033	58	38	32	47	37	26	31	33	22	20	53	20	2	9	8	28	15	20	36	44	52	37	46	70	49	31	58	20	33	37	53	56	34	56	28	63
JR_108987131	58	54	33	28	33	33	23	28	41	30	6	25	1	2	4	20	5	14	16	18	34	15	33	42	24	18	16	18	24	44	40	18	15	21	25	69
JR_108987139	58	30	23	52	35	47	43	79	40	34	39	58	10	6	18	34	36	23	40	49	41	58	37	66	76	70	64	64	54	78	73	79	37	80	72	67
JR_108987157	58	41	16	41	26	28	25	36	21	31	29	31	0	1	5	9	10	12	25	46	42	45	52	52	32	43	36	37	27	46	36	53	29	35	46	83
JR_108987353	58	49	42	22	38	21	46	67	41	22	21	32	9	21	45	29	31	42	14	21	27	17	17	50	28	31	47	25	26	27	14	28	19	25	29	33
JR_108987409	58	78	72	85	42	33	75	89	80	56	42	41	31	39	74	47	52	51	43	55	55	55	43	90	56	66	113	71	61	46	28	52	59	74	56	58
JR_108988686	58	52	46	50	27	45	85	60	55	95	49	60	7	9	12	23	21	23	44	59	40	51	64	68	72	58	33	45	47	69	37	70	39	72	39	65
JR_108989705	58	52	64	56	48	47	65	105	69	64	45	47	76	49	70	128	77	68	20	28	25	15	34	25	54	19	61	33	12	41	23	45	20	22	24	19
JR_108990124	58	35	43	57	40	38	73	55	39	45	54	65	8	8	19	22	31	39	27	53	53	37	41	81	65	61	97	50	40	79	43	66	31	51	44	59
JR_108990522	58	59	41	46	35	28	40	69	57	33	20	39	14	13	29	34	23	29	21	17	34	27	23	41	25	38	34	29	11	25	24	39	23	36	36	31
JR_108990868	58	52	55	73	60	58	68	77	66	100	63	84	179	157	173	267	142	145	53	51	52	67	55	85	111	76	202	74	66	124	51	74	54	67	73	71
JR_108991266	58	96	275	108	145	46	304	606	283	197	179	451	11	30	92	15	29	50	31	53	80	30	38	86	175	145	124	126	142	247	39	87	55	125	25	31
JR_108991268	58	49	28	40	24	41	24	39	31	21	33	31	0	5	1	16	4	5	33	56	54	57	20	36	49	28	24	52	26	56	134	88	44	67	28	32
JR_108991296	58	33	39	54	28	44	42	60	38	42	29	37	6	14	35	27	36	31	20	8	31	28	43	49	19	29	49	33	20	52	35	45	13	38	21	55
JR_108991394	58	45	52	51	36	43	46	110	48	53	55	67	37	22	50	43	48	27	27	27	25	31	16	31	37	38	45	52	31	53	40	47	28	43	27	41
JR_108991841	58	33	21	27	23	31	37	107	39	49	39	36	27	16	41	22	39	32	35	36	56	50	43	77	94	57	65	48	54	96	33	68	31	35	43	40
JR_108991917	58	46	50	42	41	33	46	68	66	44	40	53	17	22	33	27	26	36	28	20	23	20	21	28	37	39	33	18	28	20	21	30	12	20	17	24
JR_108991978	58	35	21	25	10	15	30	33	22	17	14	11	13	21	10	20	16	7	19	32	27	37	25	37	33	24	11	33	31	36	25	47	17	36	30	31
JR_108992859	58	49	37	52	19	30	26	33	36	18	25	11	11	6	5	27	18	19	30	35	46	46	51	75	30	43	59	64	41	37	37	37	22	48	47	40
JR_108992995	58	46	47	66	57	74	31	32	38	33	43	32	29	11	12	42	35	27	26	42	34	45	54	105	41	45	43	50	36	51	64	89	34	43	27	47
JR_108993181	58	43	36	49	27	37	33	79	56	32	49	36	7	15	29	32	33	25	42	56	39	42	71	79	47	40	42	47	43	47	54	59	24	65	78	54
JR_108993301	58	58	60	43	43	51	62	61	67	47	34	37	4	3	17	19	6	13	35	47	49	48	62	82	47	38	36	39	45	51	47	41	21	57	63	115
JR_108993429	58	33	36	34	40	25	25	44	46	28	17	26	13	25	45	24	24	24	26	29	34	29	31	49	33	29	55	39	34	26	35	25	24	49	53	47
JR_108993584	58	31	19	48	24	25	25	70	33	32	43	51	1	2	10	13	22	21	38	30	33	44	29	27	39	45	35	63	28	52	49	81	47	39	31	26
JR_108993766	58	21	19	69	21	46	64	76	89	68	85	74	1	3	0	44	21	16	35	23	6	32	9	6	80	16	12	20	74	26	57	50	11	18	13	17
JR_108994070	58	40	60	38	41	39	37	76	31	36	29	49	13	13	40	20	24	28	27	29	37	43	41	50	24	24	43	29	33	36	29	45	15	52	27	43
JR_108994777	58	52	34	92	47	51	55	75	49	46	38	44	29	22	38	53	54	51	36	43	36	45	57	56	46	60	47	26	26	49	45	57	36	44	45	48
JR_108995073	58	45	30	66	50	59	38	63	63	30	48	50	5	9	5	35	28	15	41	53	46	42	74	90	62	99	87	87	37	72	79	106	43	83	73	90
JR_108995576	58	50	79	53	51	59	66	75	69	75	49	89	27	20	35	30	60	42	39	55	58	42	45	78	41	48	57	57	43	62	36	49	31	49	62	85
JR_108996011	58	43	46	64	49	55	58	116	65	65	56	72	24	15	45	71	58	53	50	67	51	78	69	80	108	79	69	93	90	137	74	112	52	85	79	78
JR_108997145	58	43	13	35	61	44	30	9	65	15	19	15	0	0	0	31	7	4	22	29	40	28	53	69	17	17	17	9	32	27	55	19	17	37	22	48
JR_108997153	58	29	20	32	24	25	19	28	13	13	11	13	9	1	10	17	23	21	36	32	36	36	38	48	14	25	40	38	24	26	22	54	30	52	64	53
JR_108997287	58	50	54	58	39	39	72	91	47	56	44	52	22	19	39	33	34	52	31	28	35	19	23	38	50	36	46	19	38	42	34	41	18	38	37	43
JR_108997540	58	32	31	54	30	30	37	43	38	34	31	36	16	19	24	30	29	21	39	47	43	37	50	57	48	50	67	50	32	54	26	50	31	51	24	48
JR_108997830	58	26	29	41	30	41	34	62	42	33	38	27	19	26	18	35	24	30	30	36	35	47	35	49	65	56	65	49	23	62	35	56	17	47	37	53
JR_108998576	58	45	83	46	46	35	116	89	70	63	26	71	72	46	99	56	65	91	20	17	32	14	15	45	32	36	135	37	31	64	13	28	23	21	40	33
JR_108998643	58	42	46	54	30	25	55	57	37	38	48	30	21	21	50	30	26	28	20	30	26	30	31	33	21	24	34	21	20	28	31	38	14	22	14	27
JR_108998874	58	42	36	30	25	35	35	48	21	35	18	35	4	5	16	13	24	37	29	31	34	21	31	57	22	48	47	34	36	40	37	46	15	32	40	68
JR_109000338	58	49	49	63	47	40	31	40	43	12	40	20	1	1	0	27	9	0	61	93	96	68	84	124	105	118	44	114	106	119	107	174	59	96	65	86
JR_109000457	58	64	54	31	31	33	42	67	49	42	24	40	20	15	41	27	31	28	39	40	53	31	45	70	40	34	56	41	26	41	42	53	35	51	42	53
JR_109000603	58	67	72	66	54	62	66	83	77	63	69	82	26	26	43	55	71	42	41	48	67	64	59	112	55	47	70	40	60	86	56	81	59	71	76	81
JR_109001175	58	34	46	65	32	44	33	47	31	43	30	29	12	9	27	35	35	27	23	18	15	26	32	36	24	35	34	27	26	22	29	43	14	30	27	28
JR_109001652	58	55	69	68	56	51	64	76	79	60	48	57	40	14	58	64	60	71	57	74	76	67	61	73	74	57	65	75	58	73	55	73	42	55	53	59
JR_109002744	58	39	24	26	26	20	35	63	36	34	18	42	11	14	25	27	36	20	21	27	26	27	43	45	39	42	40	37	41	36	38	46	19	30	30	45
JR_109002759	58	32	43	40	27	30	37	63	46	36	35	33	9	11	18	16	24	21	30	21	37	25	51	40	23	44	18	29	31	40	28	45	17	31	37	39
JR_109003565	58	45	32	38	22	26	38	81	41	46	83	65	33	23	18	21	12	7	62	80	81	87	43	80	99	117	79	92	86	146	123	124	66	95	60	76
JR_109003729	58	50	59	89	44	31	60	82	43	52	44	64	42	23	49	40	36	66	37	53	73	44	51	53	70	57	117	70	56	67	57	88	26	62	65	50
JR_109003741	58	25	18	87	51	63	62	103	72	65	47	68	9	21	15	31	52	37	30	27	33	36	52	44	50	61	25	50	17	28	18	52	31	53	39	44
JR_109004168	58	39	35	35	23	11	30	49	20	28	14	21	13	5	14	10	19	17	34	39	43	45	34	61	38	41	48	39	46	53	43	43	25	48	40	45
JR_109004170	58	17	10	30	35	33	11	41	21	20	41	21	1	0	5	18	9	9	21	15	19	18	27	30	11	20	20	13	15	19	32	24	21	26	29	33
JR_109004964	58	94	102	146	101	105	172	107	133	134	88	178	56	30	96	79	83	81	63	61	85	69	90	108	88	86	64	106	86	124	41	98	67	99	57	72
JR_109005088	58	46	59	44	39	47	57	100	52	62	68	49	46	31	60	60	53	61	18	36	30	35	27	48	45	33	51	37	39	50	29	56	32	46	42	41
JR_109005181	58	49	44	49	33	41	137	180	74	129	54	142	120	67	120	53	86	74	16	19	8	18	17	32	30	24	36	19	11	29	10	21	12	27	10	9
JR_109005240	58	72	92	73	41	67	84	98	90	78	55	81	49	47	116	82	85	86	33	40	45	53	51	60	63	58	83	54	40	43	43	43	37	60	76	75
JR_109005334	58	51	34	58	48	44	33	31	27	14	39	36	6	4	15	29	10	26	37	50	72	49	67	87	55	46	62	35	48	56	64	93	29	59	54	105
JR_109005705	58	58	100	33	33	29	68	87	57	79	38	74	17	16	82	13	47	79	14	10	19	9	20	24	4	18	26	6	5	15	11	20	11	17	18	25
JR_109005836	58	28	42	42	22	38	44	61	51	38	21	28	10	11	59	28	31	39	28	18	20	33	22	49	23	31	63	31	24	38	13	21	16	19	26	40
JR_109005858	58	40	64	114	55	82	74	145	53	62	42	83	228	151	123	277	240	166	62	37	52	38	47	49	159	86	294	70	91	85	61	88	49	62	68	64
JR_109006243	58	67	93	85	71	47	103	89	87	81	69	87	50	36	87	43	71	68	40	43	60	43	30	53	72	41	66	31	36	78	44	46	32	41	57	58
JR_109006654	58	30	44	85	114	114	101	115	89	138	61	83	0	1	9	24	25	81	47	44	51	62	122	139	53	45	34	44	71	108	26	40	21	65	103	144
JR_109007141	58	52	37	45	39	31	44	51	48	40	36	38	18	9	19	41	24	43	31	39	30	29	30	50	33	25	35	30	42	66	35	43	35	52	35	47
JR_109007409	58	23	7	51	15	35	17	33	21	9	54	28	3	2	9	26	16	14	55	70	34	70	93	48	81	101	41	105	41	74	106	142	75	94	108	79
JR_109007661	58	57	65	51	45	22	73	51	53	44	56	53	26	14	33	27	40	26	30	37	34	44	28	57	30	60	50	78	43	59	39	57	25	57	36	58
JR_109008080	58	50	43	30	28	26	28	45	29	32	27	30	11	5	16	21	24	19	32	26	39	41	36	50	33	34	42	23	32	47	26	36	41	35	32	48
JR_109008206	58	59	43	67	53	54	75	62	75	69	46	46	11	10	45	36	25	25	34	62	67	51	48	63	40	51	58	42	44	55	63	59	27	44	45	77
JR_109008950	58	41	48	44	26	27	32	40	34	22	13	22	28	25	54	46	31	34	35	22	56	31	28	37	37	49	61	49	16	27	30	66	20	37	45	53
JR_109010046	58	70	59	49	28	50	48	100	72	37	51	64	25	25	43	39	41	31	29	21	28	29	25	45	30	44	60	42	24	42	33	43	19	35	27	36
JR_109010562	58	53	62	43	37	42	40	44	68	48	26	42	13	12	33	28	30	24	65	72	76	65	88	118	62	48	93	55	65	77	71	76	38	71	78	122
JR_109011278	58	44	47	35	37	40	44	72	43	42	40	46	13	18	38	28	30	32	33	33	49	40	42	74	41	50	49	45	34	42	37	54	25	36	51	57
JR_109012635	58	149	270	87	115	66	181	117	210	250	121	167	1040	388	904	1179	625	510	10	12	15	12	5	15	28	16	142	22	17	16	7	10	12	34	32	11
JR_109012848	58	79	85	50	58	39	76	132	54	72	60	90	15	11	28	20	21	40	27	39	48	44	39	69	54	45	37	32	56	73	37	55	21	49	23	26
JR_109013300	58	41	56	47	37	35	42	55	57	25	31	51	16	8	44	36	42	27	25	20	29	28	26	35	32	18	38	23	31	38	13	23	12	45	27	36
JR_109014131	58	36	53	41	25	48	47	50	32	25	19	34	9	16	45	25	29	37	22	16	20	10	21	37	26	29	40	25	15	17	12	23	14	30	24	41
JR_109014157	58	21	36	58	15	37	30	51	39	38	36	33	7	8	17	27	14	18	7	14	8	11	33	25	17	14	14	26	9	18	21	16	18	16	17	18
JR_109014175	58	89	69	57	47	55	93	79	67	71	43	81	22	24	97	38	60	79	24	43	46	31	46	62	36	54	78	50	41	47	44	53	37	44	61	57
JR_109015989	58	41	57	44	35	28	48	94	60	36	25	37	25	16	58	42	45	42	40	54	53	38	46	60	67	66	81	75	54	45	56	77	44	65	66	49
JR_109016774	58	40	34	51	29	45	28	62	41	22	17	34	12	8	35	22	33	26	23	34	35	22	36	40	31	39	29	27	21	42	33	37	22	32	33	41
JR_109018852	58	53	43	36	23	29	39	67	44	34	24	23	41	32	56	41	38	35	27	23	22	22	24	34	35	20	72	37	36	31	27	23	17	43	34	27
JR_109019452	58	49	56	40	34	41	50	63	59	43	22	32	10	15	61	23	21	43	20	20	52	18	38	52	20	36	54	26	18	30	16	23	18	28	28	57
JR_109019593	58	50	27	53	27	20	24	74	32	30	34	37	7	4	17	41	27	22	33	26	62	51	34	66	54	45	41	45	29	40	51	74	29	42	37	60
JR_109020158	58	38	70	35	35	33	45	56	58	37	19	58	19	11	42	35	34	51	38	39	49	41	46	92	39	41	70	44	42	54	41	68	39	54	35	52
JR_109020534	58	100	95	1	5	4	2	4	1	0	0	0	0	0	0	0	1	0	82	140	111	129	63	217	327	112	97	96	208	97	73	115	45	68	82	150
JR_109021699	58	28	47	51	42	32	38	73	39	37	31	41	10	8	27	21	26	19	30	17	24	26	27	42	37	18	43	18	23	31	22	38	18	18	25	33
JR_118344326	58	45	35	52	35	31	36	56	25	27	32	31	21	22	40	29	28	35	40	35	44	40	30	39	47	40	84	32	36	50	39	46	38	48	37	38
JR_118348990	58	46	50	36	33	47	39	56	40	42	41	50	18	15	36	29	38	25	26	36	35	31	37	43	35	24	30	18	22	42	24	21	15	30	32	55
JR_26380862	58	13	18	29	13	17	10	37	16	9	8	4	14	7	4	9	8	6	25	29	22	44	20	19	3	15	18	15	11	3	25	19	28	22	25	25
JR_108979169	57	41	32	41	35	29	34	97	37	37	19	46	21	15	25	19	37	39	36	30	48	25	44	43	37	41	45	31	25	53	28	63	24	57	26	45
JR_108979356	57	31	42	32	21	34	29	80	38	40	31	43	33	15	43	23	20	53	15	23	21	27	31	31	30	20	23	17	16	33	26	41	14	29	28	30
JR_108979818	57	23	42	39	29	32	16	59	23	11	13	43	22	22	17	38	21	26	13	22	24	13	9	12	8	12	25	22	20	23	15	39	12	18	39	33
JR_108979949	57	46	40	60	24	38	42	70	35	51	34	42	27	22	38	27	31	47	37	47	34	45	40	46	66	39	82	57	45	59	43	48	31	56	53	44
JR_108980486	57	54	48	62	41	48	54	58	65	37	50	55	25	12	17	40	33	28	28	37	46	53	66	61	72	52	50	60	47	75	63	90	59	58	56	49
JR_108980620	57	28	31	42	35	24	38	65	43	43	32	42	24	28	41	19	35	38	25	33	39	27	30	44	46	33	52	36	42	44	33	31	28	45	41	45
JR_108980660	57	36	39	29	28	37	39	67	33	38	48	22	24	12	32	51	33	37	37	26	29	30	43	47	37	30	35	32	23	59	34	48	19	42	45	35
JR_108980848	57	31	27	36	23	29	32	28	46	24	27	31	1	5	19	17	11	15	33	21	31	30	39	57	26	41	50	23	24	53	31	28	25	38	55	69
JR_108980906	57	43	94	36	30	30	62	77	70	35	36	31	2	0	12	6	5	17	11	14	26	22	17	24	12	19	9	15	20	32	11	27	12	18	15	25
JR_108981885	57	38	41	52	44	44	43	56	43	40	42	35	18	27	36	38	32	27	27	26	30	29	42	64	36	38	46	42	38	42	29	34	30	45	35	48
JR_108981942	57	39	40	29	29	41	31	56	45	37	37	43	16	17	47	24	32	40	29	35	41	41	33	47	38	34	27	24	29	47	36	35	28	25	44	50
JR_108982063	57	38	54	30	21	34	28	26	27	40	17	21	45	13	66	29	30	29	24	24	26	31	39	33	24	35	37	26	17	46	13	29	17	29	49	39
JR_108982425	57	54	60	49	36	32	40	82	43	46	44	38	32	37	47	36	55	54	21	25	30	14	29	42	39	20	77	28	36	55	24	33	23	40	29	34
JR_108983004	57	46	52	48	39	37	40	85	52	48	41	33	19	17	44	28	35	31	26	29	39	27	48	52	47	44	58	51	32	47	35	74	15	48	36	54
JR_108983041	57	37	30	44	44	46	52	77	50	45	37	54	5	15	45	43	31	25	19	32	28	29	29	58	30	18	31	25	18	26	35	23	17	36	35	46
JR_108983281	57	30	75	41	44	35	49	24	60	29	27	19	0	3	5	5	11	9	26	15	55	36	32	50	42	34	22	33	52	43	25	48	14	40	47	79
JR_108983527	57	70	49	50	41	34	70	80	59	42	36	62	17	25	74	35	55	57	44	49	55	45	47	80	40	53	75	47	40	70	46	67	38	49	49	41
JR_108984096	57	66	57	52	44	51	60	58	65	56	48	91	15	24	43	46	39	45	40	51	76	57	51	89	88	52	114	68	57	106	66	62	33	60	64	110
JR_108984185	57	51	43	52	31	27	33	71	41	39	31	56	21	21	25	44	29	34	38	37	58	38	38	54	54	47	61	54	53	61	47	57	35	86	45	64
JR_108984970	57	29	9	62	16	31	22	50	18	16	46	32	8	11	2	25	23	15	29	34	17	54	46	38	65	37	33	42	26	39	55	93	39	49	59	51
JR_108985286	57	61	53	61	39	53	42	62	34	61	44	49	89	48	72	107	68	78	29	28	24	34	33	46	43	33	54	40	37	53	28	30	20	41	36	32
JR_108985761	57	61	60	33	32	35	61	57	69	43	25	47	20	21	55	32	45	56	42	60	62	45	62	88	70	62	83	68	78	56	44	76	35	68	53	75
JR_108987031	57	46	17	65	34	48	18	40	26	26	33	23	9	8	13	34	31	25	26	33	42	25	36	57	33	41	31	21	30	47	36	39	24	46	55	51
JR_108987342	57	111	81	56	70	54	101	94	114	84	63	78	121	102	123	242	125	155	39	56	49	38	29	65	69	50	107	57	59	62	49	61	35	55	53	52
JR_108987951	57	40	47	51	37	36	43	55	37	53	24	39	40	35	26	49	31	31	20	28	27	18	27	43	23	33	37	16	19	39	27	16	12	17	34	47
JR_108988161	57	41	58	47	36	35	68	110	63	50	27	59	5	9	30	26	33	37	1	4	0	7	1	0	1	0	1	2	1	4	3	2	1	3	2	1
JR_108988317	57	44	65	34	39	24	59	73	48	63	35	53	160	103	127	136	87	158	21	17	12	25	13	22	34	26	54	12	25	22	12	21	13	21	21	15
JR_108988902	57	51	53	70	68	71	65	67	56	57	59	52	12	8	44	42	40	43	13	20	24	26	33	23	28	34	20	27	21	37	15	39	16	39	24	33
JR_108989044	57	56	42	38	25	30	45	39	21	23	23	26	22	12	12	33	23	19	15	28	34	23	24	40	40	31	30	28	21	24	41	24	12	47	31	27
JR_108989126	57	36	34	43	48	39	45	77	53	67	39	48	5	6	10	19	14	29	38	52	37	35	77	102	50	90	43	50	59	55	51	90	38	58	39	71
JR_108989174	57	73	90	103	57	58	70	65	73	71	61	61	209	145	186	102	116	130	58	85	84	70	113	135	105	149	169	120	95	85	74	150	61	92	101	118
JR_108989244	57	53	64	54	23	28	38	54	25	44	42	31	54	35	59	93	28	43	19	18	15	17	23	23	25	27	24	14	13	21	12	16	7	30	20	26
JR_108989641	57	34	63	37	32	32	54	59	52	58	19	41	14	6	29	16	23	26	43	48	56	38	54	100	38	56	72	71	66	46	65	76	37	64	52	53
JR_108989808	57	41	28	43	40	33	28	42	30	22	41	34	6	4	10	18	13	14	13	11	8	9	14	24	16	10	13	14	19	18	18	29	15	13	21	17
JR_108990167	57	28	34	26	21	19	30	43	36	23	19	30	19	18	31	27	28	32	24	30	34	25	26	48	27	44	42	41	18	29	27	37	22	40	25	32
JR_108990736	57	56	48	38	30	38	39	71	37	38	36	34	175	98	90	157	116	111	27	28	32	25	30	27	46	50	65	27	30	31	25	31	14	45	53	32
JR_108991566	57	21	30	33	34	8	35	43	16	21	28	28	25	15	18	17	21	30	22	33	28	23	17	41	26	26	28	18	21	25	22	35	22	17	21	37
JR_108991926	57	41	53	101	47	49	39	80	57	41	38	32	13	29	47	65	63	106	54	71	50	60	69	107	72	73	36	84	63	56	38	102	38	94	68	68
JR_108992475	57	42	72	51	45	33	43	50	44	21	15	32	15	13	49	33	41	40	47	41	56	34	54	61	58	68	79	71	33	41	52	64	31	58	71	49
JR_108993358	57	42	46	48	42	28	38	54	47	19	28	34	9	18	24	38	16	30	33	30	36	27	42	57	31	31	52	52	30	38	34	39	23	38	28	54
JR_108993378	57	39	34	28	18	30	29	58	24	23	28	26	40	13	24	31	32	39	23	33	37	25	30	55	41	38	53	35	19	43	31	32	16	39	42	40
JR_108993574	57	51	59	46	31	52	42	66	55	49	28	50	29	24	33	37	55	33	29	33	33	34	24	50	30	45	77	32	18	44	27	49	18	39	52	69
JR_108993641	57	48	36	27	22	24	36	44	32	31	17	29	17	12	36	21	30	25	20	24	35	31	23	52	18	43	46	35	27	28	30	46	27	39	44	33
JR_108993786	57	33	52	40	24	20	25	54	39	25	23	29	5	13	33	15	15	28	28	35	39	23	28	46	24	30	52	32	19	30	28	52	24	30	37	41
JR_108994142	57	30	26	18	15	14	19	54	23	31	28	36	8	2	15	7	1	17	21	19	36	19	34	47	29	26	26	36	37	48	28	42	19	21	25	62
JR_108994383	57	31	25	64	38	38	28	106	50	35	45	44	3	12	17	19	30	16	27	44	30	36	70	55	72	68	42	49	48	80	46	70	41	52	64	74
JR_108994433	57	37	13	45	25	43	23	42	31	25	31	29	0	0	4	15	3	27	24	36	40	39	45	36	23	19	17	41	15	37	29	52	30	21	42	43
JR_108994834	57	28	30	54	37	44	35	51	53	46	43	40	4	9	17	26	22	16	40	39	40	29	47	58	37	43	38	39	34	58	43	41	26	45	29	55
JR_108995528	57	25	42	16	14	29	16	14	28	8	9	17	3	2	10	14	6	18	24	15	45	12	34	29	19	19	18	12	23	28	37	15	18	28	40	50
JR_108995563	57	53	64	43	41	37	38	52	42	40	25	33	10	10	19	32	21	35	40	39	43	44	48	60	38	40	36	39	39	64	64	58	23	60	46	75
